climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Mixed-Humid,lower density urban,LDU,CBSA,12539,Mixed-Humid LDU catchment 24 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,143,False,41.0,Mixed-Humid LDU Climate Station 3 (demo),732539,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12540,Mixed-Humid LDU catchment 25 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,136,False,52.5,Mixed-Humid LDU Climate Station 4 (demo),732540,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12541,Mixed-Humid LDU catchment 26 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,129,False,64.0,Mixed-Humid LDU Climate Station 5 (demo),732541,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12542,Mixed-Humid LDU catchment 27 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,122,False,75.5,Mixed-Humid LDU Climate Station 6 (demo),732542,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12543,Mixed-Humid LDU catchment 28 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,115,False,87.0,Mixed-Humid LDU Climate Station 7 (demo),732543,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12544,Mixed-Humid LDU catchment 29 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,108,False,98.5,Mixed-Humid LDU Climate Station 1 (demo),732544,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12545,Mixed-Humid LDU catchment 30 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,101,False,110.0,Mixed-Humid LDU Climate Station 2 (demo),732545,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12546,Mixed-Humid LDU catchment 31 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,94,False,18.0,Mixed-Humid LDU Climate Station 3 (demo),732546,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12547,Mixed-Humid LDU catchment 32 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,87,False,29.5,Mixed-Humid LDU Climate Station 4 (demo),732547,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12548,Mixed-Humid LDU catchment 33 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,80,False,41.0,Mixed-Humid LDU Climate Station 5 (demo),732548,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12549,Mixed-Humid LDU catchment 34 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,73,False,52.5,Mixed-Humid LDU Climate Station 6 (demo),732549,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12550,Mixed-Humid LDU catchment 35 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,66,False,64.0,Mixed-Humid LDU Climate Station 7 (demo),732550,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12551,Mixed-Humid LDU catchment 36 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,59,False,75.5,Mixed-Humid LDU Climate Station 1 (demo),732551,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12552,Mixed-Humid LDU catchment 37 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,52,False,87.0,Mixed-Humid LDU Climate Station 2 (demo),732552,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12553,Mixed-Humid LDU catchment 38 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,45,False,98.5,Mixed-Humid LDU Climate Station 3 (demo),732553,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12554,Mixed-Humid LDU catchment 39 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,39,False,110.0,Mixed-Humid LDU Climate Station 4 (demo),732554,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12555,Mixed-Humid LDU catchment 40 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,33,False,18.0,Mixed-Humid LDU Climate Station 5 (demo),732555,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12556,Mixed-Humid LDU catchment 41 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,27,False,29.5,Mixed-Humid LDU Climate Station 6 (demo),732556,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12557,Mixed-Humid LDU catchment 42 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,21,False,41.0,Mixed-Humid LDU Climate Station 7 (demo),732557,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12558,Mixed-Humid LDU catchment 43 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,15,False,52.5,Mixed-Humid LDU Climate Station 1 (demo),732558,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12559,Mixed-Humid LDU catchment 44 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,9,False,64.0,Mixed-Humid LDU Climate Station 2 (demo),732559,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12560,Mixed-Humid LDU catchment 45 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,3,False,75.5,Mixed-Humid LDU Climate Station 3 (demo),732560,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12561,Mixed-Humid LDU catchment 46 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,144,False,87.0,Mixed-Humid LDU Climate Station 4 (demo),732561,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12562,Mixed-Humid LDU catchment 47 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,137,False,98.5,Mixed-Humid LDU Climate Station 5 (demo),732562,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12563,Mixed-Humid LDU catchment 48 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,130,False,110.0,Mixed-Humid LDU Climate Station 6 (demo),732563,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12564,Mixed-Humid LDU catchment 49 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,123,False,18.0,Mixed-Humid LDU Climate Station 7 (demo),732564,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12565,Mixed-Humid LDU catchment 50 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,116,False,29.5,Mixed-Humid LDU Climate Station 1 (demo),732565,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12566,Mixed-Humid LDU catchment 51 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,109,False,41.0,Mixed-Humid LDU Climate Station 2 (demo),732566,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12567,Mixed-Humid LDU catchment 52 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,102,False,52.5,Mixed-Humid LDU Climate Station 3 (demo),732567,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12568,Mixed-Humid LDU catchment 53 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,95,False,64.0,Mixed-Humid LDU Climate Station 4 (demo),732568,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12569,Mixed-Humid LDU catchment 54 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,88,False,75.5,Mixed-Humid LDU Climate Station 5 (demo),732569,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12570,Mixed-Humid LDU catchment 55 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,81,False,87.0,Mixed-Humid LDU Climate Station 6 (demo),732570,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12571,Mixed-Humid LDU catchment 56 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,74,False,98.5,Mixed-Humid LDU Climate Station 7 (demo),732571,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12572,Mixed-Humid LDU catchment 57 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,67,False,110.0,Mixed-Humid LDU Climate Station 1 (demo),732572,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12573,Mixed-Humid LDU catchment 58 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,60,False,18.0,Mixed-Humid LDU Climate Station 2 (demo),732573,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12574,Mixed-Humid LDU catchment 59 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,53,False,29.5,Mixed-Humid LDU Climate Station 3 (demo),732574,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12575,Mixed-Humid LDU catchment 60 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,46,False,41.0,Mixed-Humid LDU Climate Station 4 (demo),732575,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12576,Mixed-Humid LDU catchment 61 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,40,False,52.5,Mixed-Humid LDU Climate Station 5 (demo),732576,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12577,Mixed-Humid LDU catchment 62 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,34,False,64.0,Mixed-Humid LDU Climate Station 6 (demo),732577,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12578,Mixed-Humid LDU catchment 63 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,28,False,75.5,Mixed-Humid LDU Climate Station 7 (demo),732578,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12579,Mixed-Humid LDU catchment 64 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,22,False,87.0,Mixed-Humid LDU Climate Station 1 (demo),732579,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12580,Mixed-Humid LDU catchment 65 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,16,False,98.5,Mixed-Humid LDU Climate Station 2 (demo),732580,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12581,Mixed-Humid LDU catchment 66 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,10,False,110.0,Mixed-Humid LDU Climate Station 3 (demo),732581,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12582,Mixed-Humid LDU catchment 67 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,4,False,18.0,Mixed-Humid LDU Climate Station 4 (demo),732582,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12583,Mixed-Humid LDU catchment 68 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,145,False,29.5,Mixed-Humid LDU Climate Station 5 (demo),732583,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12584,Mixed-Humid LDU catchment 69 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,138,False,41.0,Mixed-Humid LDU Climate Station 6 (demo),732584,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12585,Mixed-Humid LDU catchment 70 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,131,False,52.5,Mixed-Humid LDU Climate Station 7 (demo),732585,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12586,Mixed-Humid LDU catchment 71 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,124,False,64.0,Mixed-Humid LDU Climate Station 1 (demo),732586,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12587,Mixed-Humid LDU catchment 72 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,117,False,75.5,Mixed-Humid LDU Climate Station 2 (demo),732587,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12588,Mixed-Humid LDU catchment 73 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,110,False,87.0,Mixed-Humid LDU Climate Station 3 (demo),732588,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12589,Mixed-Humid LDU catchment 74 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,103,False,98.5,Mixed-Humid LDU Climate Station 4 (demo),732589,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12590,Mixed-Humid LDU catchment 75 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,96,False,110.0,Mixed-Humid LDU Climate Station 5 (demo),732590,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12591,Mixed-Humid LDU catchment 76 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,89,False,18.0,Mixed-Humid LDU Climate Station 6 (demo),732591,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12592,Mixed-Humid LDU catchment 77 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,82,False,29.5,Mixed-Humid LDU Climate Station 7 (demo),732592,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12593,Mixed-Humid LDU catchment 78 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,75,False,41.0,Mixed-Humid LDU Climate Station 1 (demo),732593,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12594,Mixed-Humid LDU catchment 79 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,68,False,52.5,Mixed-Humid LDU Climate Station 2 (demo),732594,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12595,Mixed-Humid LDU catchment 80 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,61,False,64.0,Mixed-Humid LDU Climate Station 3 (demo),732595,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12596,Mixed-Humid LDU catchment 81 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,54,False,75.5,Mixed-Humid LDU Climate Station 4 (demo),732596,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12597,Mixed-Humid LDU catchment 82 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,47,False,87.0,Mixed-Humid LDU Climate Station 5 (demo),732597,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12598,Mixed-Humid LDU catchment 83 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,41,False,98.5,Mixed-Humid LDU Climate Station 6 (demo),732598,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12599,Mixed-Humid LDU catchment 84 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,35,False,110.0,Mixed-Humid LDU Climate Station 7 (demo),732599,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12600,Mixed-Humid LDU catchment 85 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,29,False,18.0,Mixed-Humid LDU Climate Station 1 (demo),732600,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12601,Mixed-Humid LDU catchment 86 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,23,False,29.5,Mixed-Humid LDU Climate Station 2 (demo),732601,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12602,Mixed-Humid LDU catchment 87 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,17,False,41.0,Mixed-Humid LDU Climate Station 3 (demo),732602,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12603,Mixed-Humid LDU catchment 88 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,11,False,52.5,Mixed-Humid LDU Climate Station 4 (demo),732603,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12604,Mixed-Humid LDU catchment 89 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,5,False,64.0,Mixed-Humid LDU Climate Station 5 (demo),732604,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12605,Mixed-Humid LDU catchment 90 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,146,False,75.5,Mixed-Humid LDU Climate Station 6 (demo),732605,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12606,Mixed-Humid LDU catchment 91 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,139,False,87.0,Mixed-Humid LDU Climate Station 7 (demo),732606,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12607,Mixed-Humid LDU catchment 92 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,132,False,98.5,Mixed-Humid LDU Climate Station 1 (demo),732607,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12608,Mixed-Humid LDU catchment 93 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,125,False,110.0,Mixed-Humid LDU Climate Station 2 (demo),732608,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12609,Mixed-Humid LDU catchment 94 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,118,False,18.0,Mixed-Humid LDU Climate Station 3 (demo),732609,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12610,Mixed-Humid LDU catchment 95 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,111,False,29.5,Mixed-Humid LDU Climate Station 4 (demo),732610,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12611,Mixed-Humid LDU catchment 96 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,104,False,41.0,Mixed-Humid LDU Climate Station 5 (demo),732611,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12612,Mixed-Humid LDU catchment 97 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,97,False,52.5,Mixed-Humid LDU Climate Station 6 (demo),732612,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12613,Mixed-Humid LDU catchment 98 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,90,False,64.0,Mixed-Humid LDU Climate Station 7 (demo),732613,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12614,Mixed-Humid LDU catchment 99 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,83,False,75.5,Mixed-Humid LDU Climate Station 1 (demo),732614,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12615,Mixed-Humid LDU catchment 100 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,76,False,87.0,Mixed-Humid LDU Climate Station 2 (demo),732615,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12616,Mixed-Humid LDU catchment 101 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,69,False,98.5,Mixed-Humid LDU Climate Station 3 (demo),732616,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12617,Mixed-Humid LDU catchment 102 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,62,False,110.0,Mixed-Humid LDU Climate Station 4 (demo),732617,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12618,Mixed-Humid LDU catchment 103 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,55,False,18.0,Mixed-Humid LDU Climate Station 5 (demo),732618,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12619,Mixed-Humid LDU catchment 104 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,48,False,29.5,Mixed-Humid LDU Climate Station 6 (demo),732619,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12620,Mixed-Humid LDU catchment 105 (demo),1868000,763600,7330.0,3078.6,0.77,0.77,0.77,0.77,42,False,41.0,Mixed-Humid LDU Climate Station 7 (demo),732620,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12621,Mixed-Humid LDU catchment 106 (demo),1892000,773400,7420.0,3116.4,0.78,0.78,0.78,0.78,36,False,52.5,Mixed-Humid LDU Climate Station 1 (demo),732621,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12622,Mixed-Humid LDU catchment 107 (demo),1916000,783200,7510.0,3154.2,0.79,0.79,0.79,0.79,30,False,64.0,Mixed-Humid LDU Climate Station 2 (demo),732622,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12623,Mixed-Humid LDU catchment 108 (demo),1940000,793000,7600.0,3192.0,0.8,0.8,0.8,0.8,24,False,75.5,Mixed-Humid LDU Climate Station 3 (demo),732623,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12624,Mixed-Humid LDU catchment 109 (demo),1964000,802800,7690.0,3229.8,0.81,0.81,0.81,0.81,18,False,87.0,Mixed-Humid LDU Climate Station 4 (demo),732624,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12625,Mixed-Humid LDU catchment 110 (demo),1988000,812600,7780.0,3267.6,0.82,0.82,0.82,0.82,12,False,98.5,Mixed-Humid LDU Climate Station 5 (demo),732625,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12626,Mixed-Humid LDU catchment 111 (demo),2012000,822400,7870.0,3305.4,0.83,0.83,0.83,0.83,6,False,110.0,Mixed-Humid LDU Climate Station 6 (demo),732626,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12627,Mixed-Humid LDU catchment 112 (demo),1508000,616600,5980.0,2511.6,0.62,0.62,0.62,0.62,147,False,18.0,Mixed-Humid LDU Climate Station 7 (demo),732627,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12628,Mixed-Humid LDU catchment 113 (demo),1532000,626400,6070.0,2549.4,0.63,0.63,0.63,0.63,140,False,29.5,Mixed-Humid LDU Climate Station 1 (demo),732628,39.35,-80.39,39.17,-80.17
Mixed-Humid,lower density urban,LDU,CBSA,12629,Mixed-Humid LDU catchment 114 (demo),1556000,636200,6160.0,2587.2,0.64,0.64,0.64,0.64,133,False,41.0,Mixed-Humid LDU Climate Station 2 (demo),732629,39.38,-80.42,39.2,-80.2
Mixed-Humid,lower density urban,LDU,CBSA,12630,Mixed-Humid LDU catchment 115 (demo),1580000,646000,6250.0,2625.0,0.65,0.65,0.65,0.65,126,False,52.5,Mixed-Humid LDU Climate Station 3 (demo),732630,39.41,-80.45,39.23,-80.23
Mixed-Humid,lower density urban,LDU,CBSA,12631,Mixed-Humid LDU catchment 116 (demo),1604000,655800,6340.0,2662.8,0.66,0.66,0.66,0.66,119,False,64.0,Mixed-Humid LDU Climate Station 4 (demo),732631,39.44,-80.48,39.26,-80.26
Mixed-Humid,lower density urban,LDU,CBSA,12632,Mixed-Humid LDU catchment 117 (demo),1628000,665600,6430.0,2700.6,0.67,0.67,0.67,0.67,112,False,75.5,Mixed-Humid LDU Climate Station 5 (demo),732632,39.47,-80.51,39.29,-80.29
Mixed-Humid,lower density urban,LDU,CBSA,12633,Mixed-Humid LDU catchment 118 (demo),1651999,675399,6520.0,2738.4,0.68,0.68,0.68,0.68,105,False,87.0,Mixed-Humid LDU Climate Station 6 (demo),732633,39.5,-80.54,39.32,-80.32
Mixed-Humid,lower density urban,LDU,CBSA,12634,Mixed-Humid LDU catchment 119 (demo),1675999,685200,6610.0,2776.2,0.69,0.69,0.69,0.69,98,False,98.5,Mixed-Humid LDU Climate Station 7 (demo),732634,39.53,-80.57,39.35,-80.35
Mixed-Humid,lower density urban,LDU,CBSA,12635,Mixed-Humid LDU catchment 120 (demo),1700000,695000,6700.0,2814.0,0.7,0.7,0.7,0.7,91,False,110.0,Mixed-Humid LDU Climate Station 1 (demo),732635,39.56,-80.6,39.38,-80.38
Mixed-Humid,lower density urban,LDU,CBSA,12636,Mixed-Humid LDU catchment 121 (demo),1724000,704800,6790.0,2851.8,0.71,0.71,0.71,0.71,84,False,18.0,Mixed-Humid LDU Climate Station 2 (demo),732636,39.2,-80.24,39.02,-80.02
Mixed-Humid,lower density urban,LDU,CBSA,12637,Mixed-Humid LDU catchment 122 (demo),1748000,714600,6880.0,2889.6,0.72,0.72,0.72,0.72,77,False,29.5,Mixed-Humid LDU Climate Station 3 (demo),732637,39.23,-80.27,39.05,-80.05
Mixed-Humid,lower density urban,LDU,CBSA,12638,Mixed-Humid LDU catchment 123 (demo),1772000,724400,6970.0,2927.4,0.73,0.73,0.73,0.73,70,False,41.0,Mixed-Humid LDU Climate Station 4 (demo),732638,39.26,-80.3,39.08,-80.08
Mixed-Humid,lower density urban,LDU,CBSA,12639,Mixed-Humid LDU catchment 124 (demo),1796000,734200,7060.0,2965.2,0.74,0.74,0.74,0.74,63,False,52.5,Mixed-Humid LDU Climate Station 5 (demo),732639,39.29,-80.33,39.11,-80.11
Mixed-Humid,lower density urban,LDU,CBSA,12640,Mixed-Humid LDU catchment 125 (demo),1820000,744000,7150.0,3003.0,0.75,0.75,0.75,0.75,56,False,64.0,Mixed-Humid LDU Climate Station 6 (demo),732640,39.32,-80.36,39.14,-80.14
Mixed-Humid,lower density urban,LDU,CBSA,12641,Mixed-Humid LDU catchment 126 (demo),1844000,753800,7240.0,3040.8,0.76,0.76,0.76,0.76,49,False,75.5,Mixed-Humid LDU Climate Station 7 (demo),732641,39.35,-80.39,39.17,-80.17
