climate_region,urbanicity,urbanicity_short,catchment_type,catchment_code,catchment_label,population_2010,housing_units_2010,population_density_sqmi,housing_unit_density_sqmi,housing_unit_coverage_percentile,population_density_percentile,population_coverage_percentile,location_score,selection_rank,selected,station_distance_miles,selected_station_name,selected_station_number,selected_station_lat,selected_station_lon,centroid_lat,centroid_lon
Mixed-Humid,suburban/small town,Suburban,CBSA,11700,"Asheville, NC",342272,164047,649.8,311.4,0.933333,0.494444,0.933333,0.779722,27,False,6.2,NC_ASHEVILLE-RGNL-AP,723150,35.432,-82.538,35.52211,-82.53399
Mixed-Humid,suburban/small town,Suburban,CBSA,31740,"Manhattan, KS",104927,44109,793.8,333.7,0.8,0.733333,0.811111,0.778889,28,False,1.6,KS_MANHATTAN-RGNL-AP,724555,39.135,-96.679,39.14769,-96.65397
Mixed-Humid,suburban/small town,Suburban,CBSA,27340,"Jacksonville, NC",164431,64009,720.8,280.6,0.866667,0.6,0.888889,0.777778,29,False,4.2,NC_NEW-RIVER-MCAF,723096,34.708,-77.44,34.74415,-77.37979
Mixed-Humid,suburban/small town,Suburban,CBSA,16620,"Charleston, WV",134787,69864,706.4,366.1,0.877778,0.588889,0.85,0.771111,30,False,5.5,WV_CHARLESTON-YEAGER-AP,724140,38.38,-81.591,38.36668,-81.69044
Mixed-Humid,suburban/small town,Suburban,CBSA,27780,"Johnstown, PA",75315,39156,806.1,419.1,0.755556,0.766667,0.705556,0.749445,31,False,3.0,PA_JOHNSTOWN-CAMBRIA-CO-AP,725127,40.315,-78.831,40.34996,-78.86395
Mixed-Humid,suburban/small town,Suburban,CBSA,27740,"Johnson City, TN",153960,72467,660.0,310.7,0.883333,0.505556,0.872222,0.748889,32,False,11.1,TN_TRI-CITIES-RGNL-AP,723350,36.48,-82.399,36.32089,-82.36668
Mixed-Humid,suburban/small town,Suburban,CBSA,20100,"Dover, DE",155875,62782,671.3,270.4,0.855556,0.527778,0.877778,0.745278,33,False,4.4,DE_DOVER-AFB,724088,39.133,-75.467,39.13506,-75.54837
Mixed-Humid,suburban/small town,Suburban,CBSA,36180,"Ocean Pines, MD",34436,47324,802.6,1102.9,0.816667,0.761111,0.533333,0.740556,34,False,3.3,MD_OCEAN-CITY-MUNI-APT,745946,38.309,-75.123,38.34523,-75.1629
Mixed-Humid,suburban/small town,Suburban,CBSA,27180,"Jackson, TN",98957,42937,745.0,323.3,0.794444,0.638889,0.794444,0.74,35,False,8.5,TN_JACKSON-MCKELLAR-RGNL-AP,723346,35.593,-88.917,35.68468,-88.81602
Mixed-Humid,suburban/small town,Suburban,CBSA,21060,"Elizabethtown, KY",77616,34001,824.6,361.2,0.694444,0.805556,0.722222,0.738889,36,False,6.1,KY_ADDINGTON-FLD,720451,37.686,-85.925,37.77354,-85.91855
Mixed-Humid,suburban/small town,Suburban,CBSA,30140,"Lebanon, PA",123271,51469,687.4,287.0,0.827778,0.566667,0.827778,0.736389,37,False,9.7,PA_MUIR-AAF,725144,40.433,-76.567,40.33304,-76.43862
Mixed-Humid,suburban/small town,Suburban,CBSA,27900,"Joplin, MO-KS",134592,59471,675.8,298.6,0.838889,0.533333,0.844444,0.733055,38,False,4.7,MO_JOPLIN-MUNI-AP,723495,37.152,-94.495,37.08487,-94.47698
Mixed-Humid,suburban/small town,Suburban,CBSA,28700,"Kingsport-Bristol, TN-VA",200071,94298,562.7,265.2,0.9,0.416667,0.905556,0.731945,39,False,5.3,TN_TRI-CITIES-RGNL-AP,723350,36.48,-82.399,36.55637,-82.39196
Mixed-Humid,suburban/small town,Suburban,CBSA,41540,"Salisbury, MD",82994,35213,791.7,335.9,0.722222,0.727778,0.755556,0.730833,40,False,5.2,MD_SALBRY-OCEAN-CTY-RGNL-AP,723980,38.341,-75.513,38.36462,-75.60455
Mixed-Humid,suburban/small town,Suburban,CBSA,37140,"Paducah, KY-IL",57756,28138,884.9,431.1,0.65,0.883333,0.644444,0.730555,41,False,7.5,KY_PADUCAH-BARKLEY-RGNL-AP,724350,37.056,-88.774,37.06228,-88.63736
Mixed-Humid,suburban/small town,Suburban,CBSA,39060,"Pottsville, PA",80776,39944,728.5,360.3,0.766667,0.633333,0.744444,0.715556,42,False,27.3,PA_READING-SPAATZ-FIELD,725103,40.373,-75.959,40.72954,-76.18192
Mixed-Humid,suburban/small town,Suburban,CBSA,42580,"Seaford, DE",175426,115762,503.8,332.4,0.916667,0.327778,0.894444,0.706111,43,False,4.4,DE_GEORGETOWN-SUSSEX,724093,38.69,-75.362,38.66557,-75.28617
Mixed-Humid,suburban/small town,Suburban,CBSA,19260,"Danville, VA",48803,25191,869.1,448.6,0.611111,0.855556,0.605556,0.695556,44,False,4.5,VA_DANVILLE-FAA-AP,724106,36.573,-79.335,36.59821,-79.41045
Mixed-Humid,suburban/small town,Suburban,CBSA,22100,"Farmington, MO",38385,15252,961.6,382.1,0.522222,0.977778,0.572222,0.691667,45,False,6.3,MO_FARMINGTON,724454,37.761,-90.428,37.84069,-90.48457
Mixed-Humid,suburban/small town,Suburban,CBSA,25860,"Hickory-Lenoir-Morganton, NC",295202,130895,455.9,202.1,0.922222,0.25,0.922222,0.686944,46,False,0.8,NC_HICKORY-RGNL-AP,723010,35.742,-81.382,35.75349,-81.38595
Mixed-Humid,suburban/small town,Suburban,CBSA,44980,"Sunbury, PA",60484,29865,790.2,390.2,0.666667,0.722222,0.655556,0.683889,47,False,12.0,PA_SELINSGROVE,725105,40.819,-76.866,40.89187,-76.6579
Mixed-Humid,suburban/small town,Suburban,CBSA,34780,"Muskogee, OK",37166,17053,894.9,410.6,0.555556,0.916667,0.555556,0.681945,48,False,6.6,OK_MUSKOGEE-DAVIS-FLD,723556,35.658,-95.366,35.75205,-95.34947
Mixed-Humid,suburban/small town,Suburban,CBSA,25850,"Hermitage, PA",59990,27911,797.5,371.0,0.638889,0.75,0.65,0.68,49,False,14.2,PA_NEW-CASTLE-MUNI-AP,720378,41.033,-80.417,41.23686,-80.37684
Mixed-Humid,suburban/small town,Suburban,CBSA,26300,"Hot Springs, AR",63231,34594,707.8,387.2,0.716667,0.594444,0.666667,0.663889,50,False,1.7,AR_MEMORIAL-FLD,723415,34.476,-93.104,34.48869,-93.07757
Mixed-Humid,suburban/small town,Suburban,CBSA,40580,"Rocky Mount, NC",82490,39926,645.6,312.5,0.761111,0.483333,0.75,0.661667,51,False,8.7,NC_ROCKY-MOUNT-WILSON,723068,35.85,-77.895,35.94116,-77.7884
Mixed-Humid,suburban/small town,Suburban,CBSA,17420,"Cleveland, TN",84311,34414,681.2,278.0,0.711111,0.538889,0.761111,0.660833,52,False,22.4,TN_CHATTANOOGA-LOVELL-FIELD-A,723240,35.034,-85.2,35.18179,-84.84793
Mixed-Humid,suburban/small town,Suburban,CBSA,27620,"Jefferson City, MO",71429,31864,727.2,324.4,0.672222,0.616667,0.7,0.658333,53,False,2.5,MO_JEFFERSON-CITY-MEM,724458,38.595,-92.157,38.62107,-92.19018
Mixed-Humid,suburban/small town,Suburban,CBSA,27860,"Jonesboro, AR",96112,41653,562.5,243.8,0.783333,0.411111,0.788889,0.654166,54,False,2.7,AR_JONESBORO-MUNI,723407,35.836,-90.644,35.80316,-90.6712
Mixed-Humid,suburban/small town,Suburban,CBSA,40780,"Russellville, AR",33221,13583,912.7,373.2,0.483333,0.933333,0.516667,0.6475,55,False,3.3,AR_RUSSELLVILLE-MUNI-AP,723429,35.257,-93.095,35.28073,-93.14574
Mixed-Humid,suburban/small town,Suburban,CBSA,38220,"Pine Bluff, AR",38449,19470,815.5,413.0,0.572222,0.783333,0.577778,0.647222,56,False,6.9,AR_PINE-BLUFF-FAA-AP,723417,34.18,-91.934,34.22918,-92.03852
Mixed-Humid,suburban/small town,Suburban,CBSA,30500,"Lexington Park, MD",191226,74999,408.0,160.0,0.894444,0.133333,0.9,0.629166,57,False,12.2,MD_PATUXENT-RIVER-NAS,724040,38.3,-76.417,38.43231,-76.56713
Mixed-Humid,suburban/small town,Suburban,CBSA,48700,"Williamsport, PA",76128,34250,625.2,281.3,0.7,0.472222,0.716667,0.623611,58,False,3.6,PA_WILLIAMSPORT-RGNL-AP,725140,41.243,-76.922,41.24012,-76.99084
Mixed-Humid,suburban/small town,Suburban,CBSA,33980,"Morehead City, NC",53567,42596,547.7,435.5,0.788889,0.4,0.622222,0.619444,59,False,10.4,NC_BOGUE-FLD-MCAF,723097,34.683,-77.033,34.73356,-76.86124
Mixed-Humid,suburban/small town,Suburban,CBSA,48980,"Wilson, NC",49735,23388,752.7,354.0,0.594444,0.655556,0.611111,0.619167,60,False,7.9,NC_ROCKY-MOUNT-WILSON,723068,35.85,-77.895,35.73882,-77.92761
Mixed-Humid,suburban/small town,Suburban,CBSA,40080,"Richmond-Berea, KY",70673,29699,666.2,279.9,0.661111,0.522222,0.694444,0.619166,61,False,5.0,KY_MADISON-RICHMOND,720455,37.633,-84.333,37.70129,-84.30021
Mixed-Humid,suburban/small town,Suburban,CBSA,40620,"Rolla, MO",25242,11581,936.7,429.7,0.438889,0.955556,0.433333,0.618611,62,False,12.1,MO_ROLLA-NATIONAL-AP,724420,38.132,-91.765,37.95851,-91.73546
Mixed-Humid,suburban/small town,Suburban,CBSA,20700,"East Stroudsburg, PA",133672,57783,435.8,188.4,0.833333,0.2,0.838889,0.612778,63,False,8.6,PA_MT-POCONO-MUNI,725434,41.137,-75.377,41.02911,-75.29361
Mixed-Humid,suburban/small town,Suburban,CBSA,44420,"Staunton-Stuarts Draft, VA",78240,35566,547.1,248.7,0.727778,0.394444,0.727778,0.611111,64,False,12.2,VA_STAUNTON-SHENANDOAH,724105,38.264,-78.896,38.10733,-78.99962
Mixed-Humid,suburban/small town,Suburban,CBSA,16540,"Chambersburg, PA",114936,49483,440.2,189.5,0.822222,0.216667,0.822222,0.610278,65,False,13.0,MD_HAGERSTOWN-RGNL-RIC,724066,39.706,-77.73,39.87738,-77.62927
Mixed-Humid,suburban/small town,Suburban,CBSA,43060,"Shawnee, OK",34770,14429,823.4,341.7,0.494444,0.8,0.538889,0.610278,66,False,0.4,OK_SHAWNEE,722187,35.357,-96.943,35.35731,-96.95097
Mixed-Humid,suburban/small town,Suburban,CBSA,34100,"Morristown, TN",80388,34289,527.6,225.0,0.705556,0.377778,0.733333,0.596389,67,False,32.2,TN_KNOXVILLE-DOWNTOWN,723264,35.964,-83.874,36.17017,-83.35757
Mixed-Humid,suburban/small town,Suburban,CBSA,25775,"Henderson, KY",23976,11467,888.1,424.8,0.433333,0.905556,0.416667,0.595278,68,False,6.7,KY_HENDERSON-CITY,724238,37.8,-87.683,37.83979,-87.57201
Mixed-Humid,suburban/small town,Suburban,CBSA,23180,"Frankfort, KY",53466,24166,686.2,310.2,0.6,0.555556,0.616667,0.587778,69,False,2.9,KY_CAPITAL-CITY-AP,724233,38.185,-84.904,38.15275,-84.86895
Mixed-Humid,suburban/small town,Suburban,CBSA,32740,"Meadville, PA",22962,10714,903.6,421.6,0.4,0.927778,0.394444,0.583611,70,False,9.2,PA_MEADVILLE,725104,41.626,-80.212,41.63862,-80.03551
Mixed-Humid,suburban/small town,Suburban,CBSA,41820,"Sanford, NC",37328,15186,754.2,306.8,0.516667,0.672222,0.566667,0.581111,71,False,9.1,NC_SANFORD,722201,35.582,-79.101,35.46111,-79.1671
Mixed-Humid,suburban/small town,Suburban,CBSA,26860,"Indiana, PA",34383,16298,746.2,353.7,0.55,0.644444,0.527778,0.578611,72,False,4.4,PA_INDIANA-CO-AP,725175,40.633,-79.1,40.59905,-79.17044
Mixed-Humid,suburban/small town,Suburban,CBSA,46100,"Tullahoma-Manchester, TN",31245,13296,801.8,341.2,0.472222,0.755556,0.488889,0.574722,73,False,4.8,TN_TULLAHOMA-RGNL-WM-NO,721031,35.38,-86.246,35.40788,-86.16731
Mixed-Humid,suburban/small town,Suburban,CBSA,17220,"Clarksburg, WV",38981,18680,698.5,334.7,0.566667,0.577778,0.583333,0.573889,74,False,5.8,WV_HARRISON-MARION-RGN,724175,39.302,-80.224,39.28683,-80.33086
Mixed-Humid,suburban/small town,Suburban,CBSA,35100,"New Bern, NC",69410,32450,515.4,241.0,0.683333,0.344444,0.688889,0.565833,75,False,1.8,NC_NEW-BERN-CRAVEN-CO-RGNL-AP,723095,35.068,-77.048,35.04712,-77.02818
Mixed-Humid,suburban/small town,Suburban,CBSA,21900,"Fairmont, WV",33729,15758,725.1,338.8,0.538889,0.605556,0.522222,0.558889,76,False,12.4,WV_HARRISON-MARION-RGN,724175,39.302,-80.224,39.47309,-80.15284
Mixed-Humid,suburban/small town,Suburban,CBSA,28820,"Kinston, NC",17482,9555,952.5,520.6,0.366667,0.972222,0.266667,0.558611,77,False,3.9,NC_KINSTON-STALLINGS-AFB,723067,35.317,-77.633,35.27602,-77.58574
Mixed-Humid,suburban/small town,Suburban,CBSA,40260,"Roanoke Rapids, NC",20160,9260,922.3,423.6,0.35,0.944444,0.344444,0.556944,78,False,8.4,NC_HALIFAX-NORTHAMPTON-RGNL-A,720649,36.33,-77.635,36.44905,-77.66825
Mixed-Humid,suburban/small town,Suburban,CBSA,28620,"Kill Devil Hills, NC",30863,27893,651.9,589.2,0.633333,0.5,0.483333,0.556666,79,False,2.0,NC_FIRST-FLIGHT,720282,36.018,-75.671,36.02282,-75.70681
Mixed-Humid,suburban/small town,Suburban,CBSA,18260,"Cookeville, TN",63252,28038,527.1,233.7,0.644444,0.372222,0.672222,0.554722,80,False,5.6,TN_UPPER-CUMBERLAND-RGNL-AP,723274,36.056,-85.531,36.13414,-85.50273
Mixed-Humid,suburban/small town,Suburban,CBSA,37500,"Paragould, AR",27351,11462,810.1,339.5,0.427778,0.772222,0.455556,0.553889,81,False,17.1,AR_JONESBORO-MUNI,723407,35.836,-90.644,36.05595,-90.50473
Mixed-Humid,suburban/small town,Suburban,CBSA,38240,"Pinehurst-Southern Pines, NC",64816,31975,462.3,228.1,0.677778,0.277778,0.677778,0.537778,82,False,2.7,NC_SOUTHERN-PINES(AWOS),723143,35.237,-79.391,35.20681,-79.42195
Mixed-Humid,suburban/small town,Suburban,CBSA,19060,"Cumberland, MD-WV",55613,26456,511.2,243.2,0.622222,0.338889,0.627778,0.524167,83,False,3.7,MD_CUMBERLAND-RGNL-AP,720355,39.6,-78.767,39.62213,-78.82951
Mixed-Humid,suburban/small town,Suburban,CBSA,25300,"Hannibal, MO",20620,9485,840.1,386.4,0.361111,0.822222,0.366667,0.523611,84,False,1.9,MO_HANNIBAL-RGNL-AP,720476,39.725,-91.444,39.73113,-91.4085
Mixed-Humid,suburban/small town,Suburban,CBSA,24140,"Goldsboro, NC",80650,36908,394.5,180.6,0.738889,0.116667,0.738889,0.521111,85,False,3.6,NC_GOLDSBORO-S-JOHNSON-AFB,723066,35.344,-77.965,35.39155,-77.9891
Mixed-Humid,suburban/small town,Suburban,CBSA,11360,"Anderson Creek, NC",100258,38750,347.1,134.1,0.75,0.061111,0.8,0.518889,86,False,7.9,NC_ERWIN-HARNETT-AP,746936,35.379,-78.734,35.3406,-78.86567
Mixed-Humid,suburban/small town,Suburban,CBSA,23900,"Gettysburg, PA",55769,22529,518.2,209.3,0.588889,0.361111,0.633333,0.518056,87,False,13.0,PA_YORK-AP,725114,39.919,-76.877,39.83103,-77.09269
Mixed-Humid,suburban/small town,Suburban,CBSA,42940,"Sevierville, TN",76119,38091,382.2,191.3,0.744444,0.1,0.711111,0.512222,88,False,17.2,TN_KNOXVILLE-DOWNTOWN,723264,35.964,-83.874,35.87972,-83.5846
Mixed-Humid,suburban/small town,Suburban,CBSA,30580,"Liberal, KS",19107,7349,943.5,362.9,0.233333,0.966667,0.327778,0.508889,89,False,2.3,KS_LIBERAL-MUNI,724516,37.05,-100.967,37.03813,-100.92722
Mixed-Humid,suburban/small town,Suburban,CBSA,13220,"Beckley, WV",57097,27503,461.9,222.5,0.627778,0.272222,0.638889,0.505556,90,False,3.4,WV_BECKLEY-RALEIGH-CO-MEM-AP,724120,37.784,-81.123,37.81426,-81.17316
Mixed-Humid,suburban/small town,Suburban,CBSA,14380,"Boone, NC",31526,13729,662.6,288.6,0.488889,0.516667,0.494444,0.499722,91,False,1.7,NC_BOONE-WATAUGA-HOSPTL,722198,36.2,-81.65,36.21462,-81.67446
Mixed-Humid,suburban/small town,Suburban,CBSA,32300,"Martinsville, VA",32423,16255,588.4,295.0,0.544444,0.438889,0.505556,0.499722,92,False,8.2,VA_MARTINSVILLE,745985,36.631,-80.018,36.6784,-79.88194
Mixed-Humid,suburban/small town,Suburban,CBSA,43140,"Shelby-Kings Mountain, NC",66255,28396,425.2,182.2,0.655556,0.172222,0.683333,0.491945,93,False,6.0,NC_SHELBY-MUNI,720277,35.256,-81.601,35.26327,-81.49449
Mixed-Humid,suburban/small town,Suburban,CBSA,25700,"Hays, KS",16984,7609,882.5,395.4,0.261111,0.877778,0.25,0.474722,94,False,3.6,KS_HAYS-MUNI(AWOS),724518,38.85,-99.267,38.87283,-99.32639
Mixed-Humid,suburban/small town,Suburban,CBSA,10220,"Ada, OK",16069,7749,869.2,419.2,0.272222,0.861111,0.222222,0.468333,95,False,2.6,OK_ADA,722044,34.804,-96.671,34.7672,-96.65815
Mixed-Humid,suburban/small town,Suburban,CBSA,43700,"Somerset, KY",33037,14679,540.7,240.3,0.505556,0.388889,0.511111,0.465834,96,False,1.2,KY_SOMERSET-PULASKI-CO,724354,37.054,-84.615,37.06501,-84.63125
Mixed-Humid,suburban/small town,Suburban,CBSA,14140,"Bluefield, WV-VA",47968,24195,436.7,220.3,0.605556,0.205556,0.6,0.464445,97,False,4.1,WV_BLUEFIELD-MERCER-CO,724125,37.298,-81.204,37.28554,-81.27666
Mixed-Humid,suburban/small town,Suburban,CBSA,30260,"Lewisburg, PA",20356,6230,887.6,271.6,0.161111,0.894444,0.355556,0.456667,98,False,11.0,PA_SELINSGROVE,725105,40.819,-76.866,40.97019,-76.92998
Mixed-Humid,suburban/small town,Suburban,CBSA,38740,"Poplar Bluff, MO",18414,8632,773.0,362.4,0.311111,0.7,0.3,0.445,99,False,4.6,MO_POPLAR-BLUFF(AMOS),723300,36.77,-90.322,36.76485,-90.40576
Mixed-Humid,suburban/small town,Suburban,CBSA,18340,"Corbin, KY",61702,26001,373.3,157.3,0.616667,0.094444,0.661111,0.442778,100,False,5.5,KY_LONDON-CORBIN-AP,724243,37.09,-84.069,37.011,-84.05627
Mixed-Humid,suburban/small town,Suburban,CBSA,14700,"Branson, MO",37196,19740,433.3,229.9,0.577778,0.188889,0.561111,0.438333,101,False,9.1,MO_BRANSON-AP,720616,36.533,-93.2,36.66456,-93.21779
Mixed-Humid,suburban/small town,Suburban,CBSA,38260,"Pittsburg, KS",16624,7530,819.4,371.2,0.25,0.788889,0.244444,0.4375,102,False,3.0,KS_ATKINSON-MUNICIPAL-AP,720436,37.45,-94.733,37.41635,-94.69836
Mixed-Humid,suburban/small town,Suburban,CBSA,30060,"Lebanon, MO",14968,6665,872.9,388.7,0.188889,0.866667,0.194444,0.427222,103,False,1.9,MO_FLOYD-W-JONES-LEBANON,720477,37.648,-92.652,37.67396,-92.66377
Mixed-Humid,suburban/small town,Suburban,CBSA,20340,"Duncan, OK",23184,10857,595.7,278.9,0.405556,0.444444,0.4,0.418056,104,False,3.1,OK_HALLIBURTON-FLD,722078,34.471,-97.951,34.51483,-97.96431
Mixed-Humid,suburban/small town,Suburban,CBSA,32540,"McAlester, OK",17887,8068,746.7,336.8,0.288889,0.65,0.288889,0.415278,105,False,3.8,OK_MCALESTER-MUNI-AP,723566,34.882,-95.782,34.93612,-95.76633
Mixed-Humid,suburban/small town,Suburban,CBSA,33620,"Moberly, MO",12363,5862,936.4,444.0,0.133333,0.95,0.105556,0.413611,106,False,3.5,MO_OMAR-N-BRADLEY,720482,39.464,-92.427,39.41466,-92.44139
Mixed-Humid,suburban/small town,Suburban,CBSA,22780,"Fort Leonard Wood, MO",28162,9090,629.3,203.1,0.338889,0.477778,0.466667,0.413056,107,False,3.5,MO_FT-LNRD-WD-AAF,724457,37.75,-92.15,37.79972,-92.15757
Mixed-Humid,suburban/small town,Suburban,CBSA,40460,"Rockingham, NC",19065,8898,688.5,321.3,0.327778,0.572222,0.322222,0.412222,108,False,2.3,NC_RICHMOND-CO-AP,722243,34.891,-79.759,34.92165,-79.74292
Mixed-Humid,suburban/small town,Suburban,CBSA,48200,"Waynesville, NC",38990,20848,364.6,194.9,0.583333,0.083333,0.588889,0.409444,109,False,23.1,NC_ASHEVILLE-RGNL-AP,723150,35.432,-82.538,35.52306,-82.93388
Mixed-Humid,suburban/small town,Suburban,CBSA,42620,"Searcy, AR",37061,15501,418.2,174.9,0.533333,0.161111,0.55,0.406389,110,False,2.4,AR_SEARCY,722188,35.212,-91.737,35.23298,-91.77011
Mixed-Humid,suburban/small town,Suburban,CBSA,43460,"Sikeston, MO",25929,12207,493.1,232.1,0.455556,0.322222,0.438889,0.405556,111,False,2.9,MO_SIKESTON-MEM-MUNI,720488,36.899,-89.562,36.9219,-89.51775
Mixed-Humid,suburban/small town,Suburban,CBSA,24620,"Greeneville, TN",28916,12578,473.4,205.9,0.461111,0.288889,0.477778,0.404167,112,False,32.1,TN_TRI-CITIES-RGNL-AP,723350,36.48,-82.399,36.16384,-82.82254
Mixed-Humid,suburban/small town,Suburban,CBSA,25780,"Henderson, NC",22767,10107,578.2,256.7,0.388889,0.433333,0.383333,0.403333,113,False,8.5,NC_OXFORD-HENDERSON,720288,36.361,-78.529,36.31276,-78.38765
Mixed-Humid,suburban/small town,Suburban,CBSA,31300,"Lumberton, NC",42883,17780,372.9,154.6,0.561111,0.088889,0.594444,0.4025,114,False,4.4,NC_LUMBERTON-MUNI,723108,34.608,-79.059,34.66828,-79.08549
Mixed-Humid,suburban/small town,Suburban,CBSA,23980,"Glasgow, KY",13778,6690,813.4,394.9,0.194444,0.777778,0.166667,0.393056,115,False,2.4,KY_GLASGOW,722322,37.033,-85.95,37.00457,-85.9251
Mixed-Humid,suburban/small town,Suburban,CBSA,20460,"Durant, OK",19736,8212,681.4,283.5,0.3,0.544444,0.333333,0.392222,116,False,4.6,OK_EAKER-FLD,742513,33.942,-96.394,34.00876,-96.39934
Mixed-Humid,suburban/small town,Suburban,CBSA,11680,"Arkansas City-Winfield, KS",20561,9452,606.0,278.6,0.355556,0.455556,0.361111,0.391667,117,False,1.4,KS_WINFIELD-ARK-CITY,724502,37.165,-97.035,37.15594,-97.01318
Mixed-Humid,suburban/small town,Suburban,CBSA,23780,"Garden City, KS",27272,10496,511.2,196.7,0.394444,0.338889,0.45,0.386111,118,False,8.7,KS_GARDEN-CITY-MUNI-AP,724515,37.922,-100.724,37.99265,-100.85546
Mixed-Humid,suburban/small town,Suburban,CBSA,21020,"Elizabeth City, NC",35493,15335,388.1,167.7,0.527778,0.111111,0.544444,0.385278,119,False,5.0,NC_ELZ-CTY-CGAS-RGNL-AP,723070,36.258,-76.172,36.29616,-76.24776
Mixed-Humid,suburban/small town,Suburban,CBSA,18900,"Crossville, TN",27594,13556,439.0,215.7,0.477778,0.211111,0.461111,0.381111,120,False,3.4,TN_CROSSVILLE-MEM-WHITSON,723250,35.951,-85.081,35.93106,-85.0246
Mixed-Humid,suburban/small town,Suburban,CBSA,47820,"Washington, NC",13066,7466,772.3,441.3,0.244444,0.694444,0.138889,0.380833,121,False,1.9,NC_WARREN-FLD-AP,746925,35.57,-77.05,35.54524,-77.03501
Mixed-Humid,suburban/small town,Suburban,CBSA,20980,"El Dorado, AR",17808,8049,684.9,309.6,0.283333,0.55,0.283333,0.376666,122,False,8.6,AR_EL-DORADO-GOODWIN-FIELD,723419,33.221,-92.814,33.21942,-92.666
Mixed-Humid,suburban/small town,Suburban,CBSA,20540,"Dyersburg, TN",14461,6787,784.1,368.0,0.2,0.716667,0.177778,0.376389,123,False,4.0,TN_DYERSBURG-MUNI-AP,723347,36.0,-89.409,36.05025,-89.37245
Mixed-Humid,suburban/small town,Suburban,CBSA,20180,"DuBois, PA",25172,12734,441.3,223.3,0.466667,0.222222,0.427778,0.373333,124,False,12.7,PA_DUBOIS-FAA-AP,725125,41.179,-78.893,41.10389,-78.6709
Mixed-Humid,suburban/small town,Suburban,CBSA,19980,"Dodge City, KS",18496,6472,753.7,263.7,0.177778,0.661111,0.305556,0.3725,125,False,3.8,KS_DODGE-CITY-RGNL-AP,724510,37.771,-99.969,37.75109,-100.03344
Mixed-Humid,suburban/small town,Suburban,CBSA,22580,"Forest City, NC",31974,14707,362.0,166.5,0.511111,0.072222,0.5,0.355278,126,False,7.1,NC_RUTHERFORDTON,723144,35.428,-81.935,35.33794,-81.87597
Mixed-Humid,suburban/small town,Suburban,CBSA,34340,"Mount Airy, NC",24894,12067,433.8,210.3,0.45,0.194444,0.422222,0.355,127,False,5.0,NC_MOUNT-AIRY-CO-AP,723177,36.46,-80.553,36.47365,-80.64091
Mixed-Humid,suburban/small town,Suburban,CBSA,34660,"Murray, KY",22598,9671,490.2,209.8,0.377778,0.311111,0.377778,0.354445,128,False,4.7,KY_KYLE-OAKLEY-FIELD-AP,720447,36.665,-88.373,36.61209,-88.31934
Mixed-Humid,suburban/small town,Suburban,CBSA,43740,"Somerset, PA",23279,11097,442.9,211.1,0.416667,0.238889,0.405556,0.352222,129,False,18.1,PA_JOHNSTOWN-CAMBRIA-CO-AP,725127,40.315,-78.831,40.08759,-79.00151
Mixed-Humid,suburban/small town,Suburban,CBSA,43180,"Shelbyville, TN",28672,11103,431.9,167.2,0.422222,0.183333,0.472222,0.348611,130,False,13.9,TN_TULLAHOMA-RGNL-WM-NO,721031,35.38,-86.246,35.49139,-86.45232
Mixed-Humid,suburban/small town,Suburban,CBSA,31580,"Madisonville, KY",20680,9630,474.2,220.8,0.372222,0.294444,0.372222,0.345,131,False,27.7,KY_STURGIS-AAF-KY,749077,37.541,-87.952,37.32938,-87.52421
Mixed-Humid,suburban/small town,Suburban,CBSA,20660,"Easton, MD",17695,8843,554.6,277.1,0.322222,0.405556,0.277778,0.3425,132,False,3.5,MD_EASTON-NEWMAN-FLD,724043,38.804,-76.069,38.76313,-76.10888
Mixed-Humid,suburban/small town,Suburban,CBSA,14180,"Blytheville, AR",19954,9987,461.0,230.7,0.383333,0.261111,0.338889,0.331666,133,False,5.8,AR_BLYTHEVILLE-AFB,723408,35.967,-89.95,35.88323,-89.96264
Mixed-Humid,suburban/small town,Suburban,CBSA,45140,"Tahlequah, OK",17375,7749,572.2,255.2,0.272222,0.427778,0.255556,0.323333,134,False,2.4,OK_TAHLEQUAH,722199,35.929,-95.004,35.92145,-94.96219
Mixed-Humid,suburban/small town,Suburban,CBSA,25770,"Hemlock Farms, PA",23442,14557,332.6,206.5,0.5,0.044444,0.411111,0.322778,135,False,17.2,NJ_SUSSEX,740001,41.199,-74.626,41.24662,-74.95071
Mixed-Humid,suburban/small town,Suburban,CBSA,30380,"Lewistown, PA",17475,8703,516.7,257.3,0.316667,0.35,0.261111,0.317222,136,False,5.6,PA_MIFFLIN-CO,725203,40.677,-77.627,40.61609,-77.55777
Mixed-Humid,suburban/small town,Suburban,CBSA,34260,"Mountain Home, AR",17645,9126,484.8,250.7,0.344444,0.305556,0.272222,0.316389,137,False,5.4,AR_MOUNTAIN-HOME-BAXTER,723439,36.371,-92.472,36.3385,-92.3838
Mixed-Humid,suburban/small town,Suburban,CBSA,30820,"Lock Haven, PA",13118,5604,754.0,322.1,0.111111,0.666667,0.144444,0.312222,138,False,26.2,PA_WILLIAMSPORT-RGNL-AP,725140,41.243,-76.922,41.15701,-77.41278
